,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,poster_path_drop,adult_drop,overview_drop,release_date_drop,genre_ids_drop,original_title_drop,original_language_drop,title_drop,backdrop_path_drop,popularity_drop,vote_count_drop,video_drop,vote_average_drop,media_type_drop
71,496704,/y2YZnTT9zdxRdXBKRb0K7BoM0jF.jpg,False,"La secuela nos muestra a Burt Gummer y a su hijo Travis en una estación de investigación remota, donde deberán enfrentarse a los Graboides, que han sido convertidos en armas vivientes.",2018-05-01,"[28, 12, 878, 14, 35, 27]",Tremors: A Cold Day in Hell,en,Temblores 6: Un día en el infierno,/voDQCOKcbkV1Xn5rqdfoNbu77dU.jpg,26.626,341,False,6.0,movie,/y2YZnTT9zdxRdXBKRb0K7BoM0jF.jpg,False,"La secuela nos muestra a Burt Gummer y a su hijo Travis en una estación de investigación remota, donde deberán enfrentarse a los Graboides, que han sido convertidos en armas vivientes.",2018-05-01,"[28, 12, 878, 14, 35, 27]",Tremors: A Cold Day in Hell,en,Temblores 6: Un día en el infierno,/voDQCOKcbkV1Xn5rqdfoNbu77dU.jpg,26.626,341,False,6.0,movie
72,23202,/jJm4lp43ZeSgr28yjNoVKCScFl0.jpg,False,"Filme que intercala cuatro historias en la noche de Halloween. Una de las historias se centra en un director de instituto que se convierte en un vicioso asesino en serie con la luna llena. Otra trata de una virgen en edad universitaria que se reserva para el hombre de su vida, a quien cree que acaba de conocer. La tercera versa sobre una mujer cuyo odio hacia Halloween sólo es superado por el amor que le tiene su marido a esta festividad. Por último, un grupo de adolescentes despiadados llevan a cabo una broma imperdonablemente cruel. Ha sido definida por varios críticos nortamericanos como una versión en carne y hueso de ""Pesadilla Antes de Navidad"".",2022-10-07,"[27, 35]",Trick 'r Treat,en,Truco o trato: Terror en Halloween,/s4DoJFeK5RGBuhDxhKkBzAuAKKv.jpg,20.306,1602,False,7.0,movie,/jJm4lp43ZeSgr28yjNoVKCScFl0.jpg,False,"Filme que intercala cuatro historias en la noche de Halloween. Una de las historias se centra en un director de instituto que se convierte en un vicioso asesino en serie con la luna llena. Otra trata de una virgen en edad universitaria que se reserva para el hombre de su vida, a quien cree que acaba de conocer. La tercera versa sobre una mujer cuyo odio hacia Halloween sólo es superado por el amor que le tiene su marido a esta festividad. Por último, un grupo de adolescentes despiadados llevan a cabo una broma imperdonablemente cruel. Ha sido definida por varios críticos nortamericanos como una versión en carne y hueso de ""Pesadilla Antes de Navidad"".",2022-10-07,"[27, 35]",Trick 'r Treat,en,Truco o trato: Terror en Halloween,/s4DoJFeK5RGBuhDxhKkBzAuAKKv.jpg,20.306,1602,False,7.0,movie
73,518158,/ArWgn0hG6SCNNlDLwVOaYuec8RH.jpg,False,Un grupo de involuntarias hermanas de la hermandad despierta accidentalmente al Leprechaun asesino en serie después de que construyen una casa de la hermandad en sus terrenos de caza.,2018-12-11,"[27, 14, 35]",Leprechaun Returns,en,Leprechaun Returns,/kISScNcyitmRWzTVu2xmNffQlof.jpg,19.06,357,False,5.9,movie,/ArWgn0hG6SCNNlDLwVOaYuec8RH.jpg,False,Un grupo de involuntarias hermanas de la hermandad despierta accidentalmente al Leprechaun asesino en serie después de que construyen una casa de la hermandad en sus terrenos de caza.,2018-12-11,"[27, 14, 35]",Leprechaun Returns,en,Leprechaun Returns,/kISScNcyitmRWzTVu2xmNffQlof.jpg,19.06,357,False,5.9,movie
74,241863,/3OH9WdpMaMHNx6hyT3EYOdvHkoB.jpg,False,"Shun Takahata  es un estudiante corriente que lleva una vida aburrida. Su amigo de toda la vida es Ichika Akimoto . Un día la cabeza de un maestro explota en plena clase. Shun Takahata y sus compañeros se ven obligados a jugar un macabro juego de la muerte sin saber cómo, por qué o quién les ha metido en ese lio.",2018-05-05,"[53, 27, 35]",神さまの言うとおり,ja,As the Gods Will,/aIokpcLZ1CRJDqFCjb0KHlUY1UQ.jpg,20.021,404,False,7.2,movie,/3OH9WdpMaMHNx6hyT3EYOdvHkoB.jpg,False,"Shun Takahata  es un estudiante corriente que lleva una vida aburrida. Su amigo de toda la vida es Ichika Akimoto . Un día la cabeza de un maestro explota en plena clase. Shun Takahata y sus compañeros se ven obligados a jugar un macabro juego de la muerte sin saber cómo, por qué o quién les ha metido en ese lio.",2018-05-05,"[53, 27, 35]",神さまの言うとおり,ja,As the Gods Will,/aIokpcLZ1CRJDqFCjb0KHlUY1UQ.jpg,20.021,404,False,7.2,movie
75,647302,/sbdIs8wXZfyjNWnOFzGDxefrbMT.jpg,False,"Jack está tratando desesperadamente de encontrar un nuevo comienzo en la vida. Pero cuando tira su querido juguete de la infancia, Benny, se da cuenta que eso solo puede terminar en muerte.",2019-11-21,"[27, 35]",Benny Loves You,en,Benny loves you,/czHYg6LQ5926OL8wj5kC09pNR12.jpg,23.277,159,False,6.1,movie,/sbdIs8wXZfyjNWnOFzGDxefrbMT.jpg,False,"Jack está tratando desesperadamente de encontrar un nuevo comienzo en la vida. Pero cuando tira su querido juguete de la infancia, Benny, se da cuenta que eso solo puede terminar en muerte.",2019-11-21,"[27, 35]",Benny Loves You,en,Benny loves you,/czHYg6LQ5926OL8wj5kC09pNR12.jpg,23.277,159,False,6.1,movie
76,290999,/zstU46LMkacYLTrng98KYMpDPBs.jpg,False,"La vida de Barry da un giro radical cuando su hermana es secuestrada por un científico loco, justo en el momento en que se desencadena un Apocalipsis zombi. Buscando aliados entre los supervivientes, el protagonista atravesará Australia para rescatar a su hermana, dando forma a una trepidante cinta de horror y acción que ha sido definida como un cruce entre Zombi y Mad Max.",2014-09-19,"[27, 28, 35]",Wyrmwood: Road of the Dead,en,Wyrmwood: La carretera de los muertos,/k1KP47cnuscBPS4yYTJJ6S4PDho.jpg,15.986,382,False,6.1,movie,/zstU46LMkacYLTrng98KYMpDPBs.jpg,False,"La vida de Barry da un giro radical cuando su hermana es secuestrada por un científico loco, justo en el momento en que se desencadena un Apocalipsis zombi. Buscando aliados entre los supervivientes, el protagonista atravesará Australia para rescatar a su hermana, dando forma a una trepidante cinta de horror y acción que ha sido definida como un cruce entre Zombi y Mad Max.",2014-09-19,"[27, 28, 35]",Wyrmwood: Road of the Dead,en,Wyrmwood: La carretera de los muertos,/k1KP47cnuscBPS4yYTJJ6S4PDho.jpg,15.986,382,False,6.1,movie
77,58431,/b7U8g9mA7spCFnsdZSxcInD8A5q.jpg,False,"Adaptación cinematográfica de la novela gráfica homónima de Seth Grahame-Smith, basada en el clásico literario de Jane Austen, que se desarrolla en un universo alternativo a la Regencia Británica de 1819, donde una plaga de zombies invaden la apacible población inglesa de Meryton.",2016-02-05,"[10749, 27, 35, 53]",Pride and Prejudice and Zombies,en,Orgullo + Prejuicio + Zombis,/oT9oOVLsXr1iWr1dtgQ2AqYqUoM.jpg,23.704,1981,False,6.2,movie,/b7U8g9mA7spCFnsdZSxcInD8A5q.jpg,False,"Adaptación cinematográfica de la novela gráfica homónima de Seth Grahame-Smith, basada en el clásico literario de Jane Austen, que se desarrolla en un universo alternativo a la Regencia Británica de 1819, donde una plaga de zombies invaden la apacible población inglesa de Meryton.",2016-02-05,"[10749, 27, 35, 53]",Pride and Prejudice and Zombies,en,Orgullo + Prejuicio + Zombis,/oT9oOVLsXr1iWr1dtgQ2AqYqUoM.jpg,23.704,1981,False,6.2,movie
78,839678,/cC1CV9A1y6AdqEVhqX0FRzWSNPS.jpg,False,"Después de que su autobús escolar choca, un grupo de estudiantes de secundaria se ve envuelto en una aterradora lucha por la supervivencia mientras intentan acabar con un grupo de salvajes no humanos... antes de que se maten entre ellos primero.",2022-06-03,"[27, 35]",Unhuman,en,Inhumano (Unhuman),/vhUL3rakBWeejXltBlCW8lVCn8J.jpg,18.78,93,False,5.5,movie,/cC1CV9A1y6AdqEVhqX0FRzWSNPS.jpg,False,"Después de que su autobús escolar choca, un grupo de estudiantes de secundaria se ve envuelto en una aterradora lucha por la supervivencia mientras intentan acabar con un grupo de salvajes no humanos... antes de que se maten entre ellos primero.",2022-06-03,"[27, 35]",Unhuman,en,Inhumano (Unhuman),/vhUL3rakBWeejXltBlCW8lVCn8J.jpg,18.78,93,False,5.5,movie
79,339530,/eJ2kxo6yzwYvqUOGOBjXTaO8oYQ.jpg,False,"El peligro va a alcanzar cotas muy elevadas para el superviviente Burt Gummer (Michael Gross) en su caza del monstruo más peligroso con el que se ha topado hasta el momento. Cuando contratan a Gummer para capturar a un mortífero ser que aterroriza a Sudáfrica, éste y su nuevo compinche, Travis Welker (Jamie Kennedy), se enfrentan a una auténtica lucha por la supervivencia contra dos bestias salvajemente agresivas. Al descubrir que los monstruos han evolucionado hasta convertirse en criaturas aún más letales, su misión suicida les conduce a un nivel de terror desconocido... mucho mayor del que esperaban encontrar.",2015-10-06,"[28, 12, 35, 27, 878]",Tremors 5: Bloodlines,en,Temblores 5: El legado,/2YtOXTZMI7WpKDmMyEbjzFuQboC.jpg,16.415,349,False,5.5,movie,/eJ2kxo6yzwYvqUOGOBjXTaO8oYQ.jpg,False,"El peligro va a alcanzar cotas muy elevadas para el superviviente Burt Gummer (Michael Gross) en su caza del monstruo más peligroso con el que se ha topado hasta el momento. Cuando contratan a Gummer para capturar a un mortífero ser que aterroriza a Sudáfrica, éste y su nuevo compinche, Travis Welker (Jamie Kennedy), se enfrentan a una auténtica lucha por la supervivencia contra dos bestias salvajemente agresivas. Al descubrir que los monstruos han evolucionado hasta convertirse en criaturas aún más letales, su misión suicida les conduce a un nivel de terror desconocido... mucho mayor del que esperaban encontrar.",2015-10-06,"[28, 12, 35, 27, 878]",Tremors 5: Bloodlines,en,Temblores 5: El legado,/2YtOXTZMI7WpKDmMyEbjzFuQboC.jpg,16.415,349,False,5.5,movie
80,928,/yskqXqp4qFUwfrInTleVCRfW1BS.jpg,False,"Tras la muerte de su cuidador, un simpático Gremlin es llevado a un laboratorio donde se encuentra con su antiguo dueño. Debido a un despiste, el animalillo se moja, multiplicándose en temibles duendecillos que se apoderarán del rascacielos más moderno de Nueva York.",1990-06-15,"[35, 27, 14]",Gremlins 2: The New Batch,en,Gremlins 2: La nueva generación,/iR3tV8NXFls4UKzPA60D4zrI7Jh.jpg,18.854,2200,False,6.4,movie,/yskqXqp4qFUwfrInTleVCRfW1BS.jpg,False,"Tras la muerte de su cuidador, un simpático Gremlin es llevado a un laboratorio donde se encuentra con su antiguo dueño. Debido a un despiste, el animalillo se moja, multiplicándose en temibles duendecillos que se apoderarán del rascacielos más moderno de Nueva York.",1990-06-15,"[35, 27, 14]",Gremlins 2: The New Batch,en,Gremlins 2: La nueva generación,/iR3tV8NXFls4UKzPA60D4zrI7Jh.jpg,18.854,2200,False,6.4,movie
81,13009,/kugSRyrsc10vXP6mRgROpYVNCoK.jpg,False,"En un futuro no demasiado lejano, un virus reanimador resultado de un experimento ultrasecreto del gobierno es liberado en un pueblo de Nebraska cerca de un club de striptease. A medida que el virus se expande, convertirá a las bailarinas del club en ""Super Zombie Strippers"", unas mujeres con un cuerpo de escandalo y un apetito por carne humana insaciable...",2008-04-18,"[35, 27]",Zombie Strippers!,en,Zombie Strippers,/k2ADHqkE0V6v0KFntLD13EX7XZY.jpg,23.128,318,False,4.8,movie,/kugSRyrsc10vXP6mRgROpYVNCoK.jpg,False,"En un futuro no demasiado lejano, un virus reanimador resultado de un experimento ultrasecreto del gobierno es liberado en un pueblo de Nebraska cerca de un club de striptease. A medida que el virus se expande, convertirá a las bailarinas del club en ""Super Zombie Strippers"", unas mujeres con un cuerpo de escandalo y un apetito por carne humana insaciable...",2008-04-18,"[35, 27]",Zombie Strippers!,en,Zombie Strippers,/k2ADHqkE0V6v0KFntLD13EX7XZY.jpg,23.128,318,False,4.8,movie
82,19287,/k1BBD5g1T3l5XDdSfQ1CaOaTj3X.jpg,False,"En el siglo XXI, Leprechaun está por casarse con una princesa para convertirse en el amo del planeta Dominia. Un grupo de marines norteamericanos se la llevan, y Leprechaun hará todo lo posible para volver a poseerla.",1997-02-25,"[35, 14, 27, 878]",Leprechaun 4: In Space,en,Leprechaun 4: En el espacio,/euRQW8POblTtEVy19JLFzJlWObI.jpg,23.1,178,False,4.6,movie,/k1BBD5g1T3l5XDdSfQ1CaOaTj3X.jpg,False,"En el siglo XXI, Leprechaun está por casarse con una princesa para convertirse en el amo del planeta Dominia. Un grupo de marines norteamericanos se la llevan, y Leprechaun hará todo lo posible para volver a poseerla.",1997-02-25,"[35, 14, 27, 878]",Leprechaun 4: In Space,en,Leprechaun 4: En el espacio,/euRQW8POblTtEVy19JLFzJlWObI.jpg,23.1,178,False,4.6,movie
83,9035,/e2opohPEyRwLyzbBJRoZ03neSKU.jpg,False,"Wheelsy es un pueblo soñoliento de Estados Unidos, pintoresco y tranquilo. Sus simpáticos habitantes no meten las narices donde no les llaman. Pero por debajo de este bonito barniz se esconde algo sin nombre, malévolo, y ese algo crece. Nadie parece darse cuenta de que cada vez hay más avisos de animales de compañía perdidos ni que Grant Grant , uno de los ciudadanos más prósperos del pueblo, empieza a comportarse de un modo muy raro. Pero cuando el ganado aparece horriblemente mutilado y una joven desaparece, el sheriff Bill Pardy y sus hombres, con la ayuda de la esposa de Grant, Starla descubren la existencia de una fuerza oscura que asedia el pueblo.",2006-03-31,"[27, 878, 35]",Slither,en,Slither: La plaga,/kUpD6EnpnQBi3mjYxmiM4xvuh8g.jpg,23.532,1280,False,6.5,movie,/e2opohPEyRwLyzbBJRoZ03neSKU.jpg,False,"Wheelsy es un pueblo soñoliento de Estados Unidos, pintoresco y tranquilo. Sus simpáticos habitantes no meten las narices donde no les llaman. Pero por debajo de este bonito barniz se esconde algo sin nombre, malévolo, y ese algo crece. Nadie parece darse cuenta de que cada vez hay más avisos de animales de compañía perdidos ni que Grant Grant , uno de los ciudadanos más prósperos del pueblo, empieza a comportarse de un modo muy raro. Pero cuando el ganado aparece horriblemente mutilado y una joven desaparece, el sheriff Bill Pardy y sus hombres, con la ayuda de la esposa de Grant, Starla descubren la existencia de una fuerza oscura que asedia el pueblo.",2006-03-31,"[27, 878, 35]",Slither,en,Slither: La plaga,/kUpD6EnpnQBi3mjYxmiM4xvuh8g.jpg,23.532,1280,False,6.5,movie
84,11797,/ftzPwgnINKlU6Vrqm0X5KXaFpfZ.jpg,False,"Charley Brewster, un estudiante de secundaria, descubre accidentalmente la verdadera y espeluznante naturaleza de Jerry Dandrige, su elegante y enigmático nuevo vecino; pero nadie parece dispuesto a creerle.",1985-08-02,"[35, 27]",Fright Night,en,Noche de miedo,/7LTtUBeHTc4msK3gIpnjKvkPfR.jpg,15.062,1143,False,7.0,movie,/ftzPwgnINKlU6Vrqm0X5KXaFpfZ.jpg,False,"Charley Brewster, un estudiante de secundaria, descubre accidentalmente la verdadera y espeluznante naturaleza de Jerry Dandrige, su elegante y enigmático nuevo vecino; pero nadie parece dispuesto a creerle.",1985-08-02,"[35, 27]",Fright Night,en,Noche de miedo,/7LTtUBeHTc4msK3gIpnjKvkPfR.jpg,15.062,1143,False,7.0,movie
85,551804,/jIyCHFNJVqYzvqBlytJbDqCUnIC.jpg,False,"Tras intercambiar su cuerpo con un asesino en serie, una joven estudiante descubre que tiene menos de 24 horas antes de que el cambio sea permanente.",2020-11-13,"[35, 14, 27, 53]",Freaky,en,Este cuerpo me sienta de muerte,/lVbPO7RjsMWoUwH1ISRbZNbg62s.jpg,25.451,1299,False,6.6,movie,/jIyCHFNJVqYzvqBlytJbDqCUnIC.jpg,False,"Tras intercambiar su cuerpo con un asesino en serie, una joven estudiante descubre que tiene menos de 24 horas antes de que el cambio sea permanente.",2020-11-13,"[35, 14, 27, 53]",Freaky,en,Este cuerpo me sienta de muerte,/lVbPO7RjsMWoUwH1ISRbZNbg62s.jpg,25.451,1299,False,6.6,movie
86,10829,/aJVaLsVY11U3Wh1BpCWPgkplRVu.jpg,False,"Los monstruos multiformes subterráneos, devoradores de hombres, vuelven a hacer estragos en la perdida población de Perfection, en Nevada. El aventurero Burt Gummer (Michael Gross) parece ser la única solución para combatir a los últimos engendros del proceso evolutivo. Tercera entrega de ""Temblores"" (Tremors, 1990), dirigida en esta ocasión por uno de los guionista de la saga. Fue lanzada directamente al mercado de video.",2001-10-02,"[28, 35, 27, 878, 53]",Tremors 3: Back to Perfection,en,Temblores 3: Regreso a Perfección,/17ncjPVrbBQ66N9U5mjpIluT4s0.jpg,18.677,528,False,5.8,movie,/aJVaLsVY11U3Wh1BpCWPgkplRVu.jpg,False,"Los monstruos multiformes subterráneos, devoradores de hombres, vuelven a hacer estragos en la perdida población de Perfection, en Nevada. El aventurero Burt Gummer (Michael Gross) parece ser la única solución para combatir a los últimos engendros del proceso evolutivo. Tercera entrega de ""Temblores"" (Tremors, 1990), dirigida en esta ocasión por uno de los guionista de la saga. Fue lanzada directamente al mercado de video.",2001-10-02,"[28, 35, 27, 878, 53]",Tremors 3: Back to Perfection,en,Temblores 3: Regreso a Perfección,/17ncjPVrbBQ66N9U5mjpIluT4s0.jpg,18.677,528,False,5.8,movie
87,82654,/f6Y9beuW9QZ1t7atWCHJCpsAMXJ.jpg,False,"R, un zombi con problemas existenciales, entabla una extraña amistad con la novia de una de sus víctimas. Esta insólita relación provoca una reacción en cadena que cambia su vida, la de otros zombis y probablemente la de todo el planeta.",2013-02-01,"[27, 35, 10749]",Warm Bodies,en,Memorias de un zombie adolescente,/d2nWERbNIKA9dBDWbRReK0cRBD4.jpg,24.344,5630,False,6.4,movie,/f6Y9beuW9QZ1t7atWCHJCpsAMXJ.jpg,False,"R, un zombi con problemas existenciales, entabla una extraña amistad con la novia de una de sus víctimas. Esta insólita relación provoca una reacción en cadena que cambia su vida, la de otros zombis y probablemente la de todo el planeta.",2013-02-01,"[27, 35, 10749]",Warm Bodies,en,Memorias de un zombie adolescente,/d2nWERbNIKA9dBDWbRReK0cRBD4.jpg,24.344,5630,False,6.4,movie
88,46838,/yUnypZJwNPOcC1UZ6KxbFbF6Lho.jpg,False,"Dos amigos que viven en una zona montañosa de Estados Unidos deciden pasar las vacaciones en Virginia. Se alojan en una cabaña y conocen a un grupo de adolescentes que los consideran unos idiotas y no quieren saber nada de ellos. Un día, mientras están pescando, al intentar hablar con una chica del grupo, ocurre un accidente. Los dos amigos serán entonces perseguidos por los estrafalarios adolescentes.",2010-01-22,"[35, 27]",Tucker and Dale vs. Evil,en,Tucker & Dale contra el mal,/phv4nTeSViYfabikRB6oVjceIbG.jpg,20.34,2393,False,7.4,movie,/yUnypZJwNPOcC1UZ6KxbFbF6Lho.jpg,False,"Dos amigos que viven en una zona montañosa de Estados Unidos deciden pasar las vacaciones en Virginia. Se alojan en una cabaña y conocen a un grupo de adolescentes que los consideran unos idiotas y no quieren saber nada de ellos. Un día, mientras están pescando, al intentar hablar con una chica del grupo, ocurre un accidente. Los dos amigos serán entonces perseguidos por los estrafalarios adolescentes.",2010-01-22,"[35, 27]",Tucker and Dale vs. Evil,en,Tucker & Dale contra el mal,/phv4nTeSViYfabikRB6oVjceIbG.jpg,20.34,2393,False,7.4,movie
89,670428,/foQnDv051kQ7satMQkbkPsUxzkD.jpg,False,"Los hermanos Mimi y Luke resucitan sin saberlo a un antiguo señor supremo alienígena. Usando un amuleto mágico, obligan al monstruo a obedecer sus caprichos infantiles y atraen accidentalmente una galería de asesinos intergalácticos a los suburbios de una pequeña ciudad.",2021-01-22,"[878, 35, 27]",Psycho Goreman,en,Psycho Goreman,/aLDQl8iUzrapHOob3VHgmyX1ijj.jpg,18.901,277,False,6.0,movie,/foQnDv051kQ7satMQkbkPsUxzkD.jpg,False,"Los hermanos Mimi y Luke resucitan sin saberlo a un antiguo señor supremo alienígena. Usando un amuleto mágico, obligan al monstruo a obedecer sus caprichos infantiles y atraen accidentalmente una galería de asesinos intergalácticos a los suburbios de una pequeña ciudad.",2021-01-22,"[878, 35, 27]",Psycho Goreman,en,Psycho Goreman,/aLDQl8iUzrapHOob3VHgmyX1ijj.jpg,18.901,277,False,6.0,movie
90,10206,/irVHcRIANEW62k7hwCWQKO5TsBF.jpg,False,"Buffy (Kristy Swanson) es una popular animadora del equipo de fútbol americano del Hemery High School en Los Angeles cuando es abordada por un hombre llamado Merrick Jamison-Smythe (Donald Sutherland), que la informa de que ella es la Cazadora, una joven elegida para tener habilidades especiales y destinada a luchar contra los vampiros. Ella admite que ha tenido sueños sobre Cazadoras anteriores y finalmente acepta lo que es. Junto a Pike (Luke Perry), un perdedor que se convierte en la ""Dama en apuros"", siendo rescatado por Buffy numerosas veces, y sobre el que siente cierta atracción sexual. Después de un corto entrenamiento, entra en conflicto con un Rey Vampiro local llamado Lothos (Rutger Hauer), quien ha asesinado a numerosas Cazadoras anteriores, y que poco después mata a Merrick.",1992-07-24,"[28, 35, 27]",Buffy the Vampire Slayer,en,"Buffy, la cazavampiros",/x6WP3j00DqnYXutWbxPCsN236OL.jpg,19.103,687,False,5.6,movie,/irVHcRIANEW62k7hwCWQKO5TsBF.jpg,False,"Buffy (Kristy Swanson) es una popular animadora del equipo de fútbol americano del Hemery High School en Los Angeles cuando es abordada por un hombre llamado Merrick Jamison-Smythe (Donald Sutherland), que la informa de que ella es la Cazadora, una joven elegida para tener habilidades especiales y destinada a luchar contra los vampiros. Ella admite que ha tenido sueños sobre Cazadoras anteriores y finalmente acepta lo que es. Junto a Pike (Luke Perry), un perdedor que se convierte en la ""Dama en apuros"", siendo rescatado por Buffy numerosas veces, y sobre el que siente cierta atracción sexual. Después de un corto entrenamiento, entra en conflicto con un Rey Vampiro local llamado Lothos (Rutger Hauer), quien ha asesinado a numerosas Cazadoras anteriores, y que poco después mata a Merrick.",1992-07-24,"[28, 35, 27]",Buffy the Vampire Slayer,en,"Buffy, la cazavampiros",/x6WP3j00DqnYXutWbxPCsN236OL.jpg,19.103,687,False,5.6,movie
91,9374,/cat0ytQRnwNuK0pBTY3AOhLYfzb.jpg,False,"Madeline Ashton es una prestigiosa actriz cuya fama empieza a declinar a causa de la edad. Está casada con Ernest, un maquillador de cadáveres alcohólico al que Madeline ha arruinado la vida. Madeline se casó con Ernest tras robárselo a Helen Sharp, una antigua compañera de colegio que se ha convertido en una mujer obesa que vive con la fantasía de eliminar a Madeline y recuperar a su antiguo novio. Helen pronto se da cuenta de que la única manera de conseguir recuperar a Ernest es llegar a ser una guapa y exitosa escritora. Para ello entrará en contacto con Lisle von Rhuman, una bruja que le subministra la pócima de la eterna juventud.",1992-07-30,"[35, 14, 27]",Death Becomes Her,en,La muerte os sienta tan bien,/96B1OvD8WO9gq3mwJBUi9mNkdCK.jpg,18.323,2269,False,6.8,movie,/cat0ytQRnwNuK0pBTY3AOhLYfzb.jpg,False,"Madeline Ashton es una prestigiosa actriz cuya fama empieza a declinar a causa de la edad. Está casada con Ernest, un maquillador de cadáveres alcohólico al que Madeline ha arruinado la vida. Madeline se casó con Ernest tras robárselo a Helen Sharp, una antigua compañera de colegio que se ha convertido en una mujer obesa que vive con la fantasía de eliminar a Madeline y recuperar a su antiguo novio. Helen pronto se da cuenta de que la única manera de conseguir recuperar a Ernest es llegar a ser una guapa y exitosa escritora. Para ello entrará en contacto con Lisle von Rhuman, una bruja que le subministra la pócima de la eterna juventud.",1992-07-30,"[35, 14, 27]",Death Becomes Her,en,La muerte os sienta tan bien,/96B1OvD8WO9gq3mwJBUi9mNkdCK.jpg,18.323,2269,False,6.8,movie
92,16296,/yjAcpmkevz7jdZPHg8MGwv2ciKi.jpg,False,"Deb y Mike ven caer un meteorito en el bosque. Cuando se acercan a investigar descubren que se trata de una carpa de circo llena de payasos asesinos. Después de huir de ellos por los pelos, acuden a la comisaría donde chocan con la incredulidad de Kirk, un viejo policía antipático. Sin embargo, ante su insistencia, consiguen la ayuda de Dave, un amigo de la infancia de Deb, que les ayuda en este surrealista caso. Mientras, la población sufre los hilarantes ataques de los payasos...",1988-05-27,"[35, 27, 878]",Killer Klowns from Outer Space,en,Los payasos asesinos del espacio exterior,/30Z4DjbSJEW9oZv4hAksiAmji7r.jpg,20.32,781,False,6.4,movie,/yjAcpmkevz7jdZPHg8MGwv2ciKi.jpg,False,"Deb y Mike ven caer un meteorito en el bosque. Cuando se acercan a investigar descubren que se trata de una carpa de circo llena de payasos asesinos. Después de huir de ellos por los pelos, acuden a la comisaría donde chocan con la incredulidad de Kirk, un viejo policía antipático. Sin embargo, ante su insistencia, consiguen la ayuda de Dave, un amigo de la infancia de Deb, que les ayuda en este surrealista caso. Mientras, la población sufre los hilarantes ataques de los payasos...",1988-05-27,"[35, 27, 878]",Killer Klowns from Outer Space,en,Los payasos asesinos del espacio exterior,/30Z4DjbSJEW9oZv4hAksiAmji7r.jpg,20.32,781,False,6.4,movie
93,888097,/tKbAWHy6JGl1Hk2M9Vc8GUP2eLS.jpg,False,Un grupo de superestrellas influyentes se sienten atraídos por la mansión de un multimillonario solitario solo para encontrarse atrapados en la guarida de un vampiro malvado. La única salida es ser salvado por un famoso jugador en línea y un cazador de vampiros de la vieja escuela.,2022-10-21,"[27, 35, 14]",Slayers,en,De caza,/nKdCl2roOng0DiLRgk4W3P4RTSi.jpg,24.239,36,False,4.4,movie,/tKbAWHy6JGl1Hk2M9Vc8GUP2eLS.jpg,False,Un grupo de superestrellas influyentes se sienten atraídos por la mansión de un multimillonario solitario solo para encontrarse atrapados en la guarida de un vampiro malvado. La única salida es ser salvado por un famoso jugador en línea y un cazador de vampiros de la vieja escuela.,2022-10-21,"[27, 35, 14]",Slayers,en,De caza,/nKdCl2roOng0DiLRgk4W3P4RTSi.jpg,24.239,36,False,4.4,movie
94,11974,/tRPXllE8ktssheL8yEAKwTGRDMk.jpg,False,"En un típico vecindario norteamericano de los suburbios llegan unos vecinos nuevos a instalarse al lado de la casa de Ray Peterson. Pero estos nuevos vecinos son realmente extraños: nadie los ha visto y por la noche se pueden escuchar extraños sonidos provenientes del sótano. Lo único que conocen es su apellido: los Klopeks. Un día Walter, un anciano del vecindario, desaparece y todos comienzan a sospechar de ellos.",1989-02-17,"[35, 27, 53]",The 'Burbs,en,No matarás... al vecino,/4HJN6dyyPMJTimMglfEdVxjW2p5.jpg,19.023,1036,False,6.7,movie,/tRPXllE8ktssheL8yEAKwTGRDMk.jpg,False,"En un típico vecindario norteamericano de los suburbios llegan unos vecinos nuevos a instalarse al lado de la casa de Ray Peterson. Pero estos nuevos vecinos son realmente extraños: nadie los ha visto y por la noche se pueden escuchar extraños sonidos provenientes del sótano. Lo único que conocen es su apellido: los Klopeks. Un día Walter, un anciano del vecindario, desaparece y todos comienzan a sospechar de ellos.",1989-02-17,"[35, 27, 53]",The 'Burbs,en,No matarás... al vecino,/4HJN6dyyPMJTimMglfEdVxjW2p5.jpg,19.023,1036,False,6.7,movie
95,16780,/u1ZIqqx0SlqjaPj3v9P4zSOaXC1.jpg,False,"Durante un viaje por Texas, cuatro amigos se equivocan de camino y tienen un accidente en medio de un bosque. Los jóvenes buscan ayuda desesperadamente, pero se verán acosados por una familia de psicópatas asesinos.",1995-09-22,"[27, 35]",The Return of the Texas Chainsaw Massacre,en,La matanza de Texas: La nueva generación,/fwxy5gN06SLsgEs2I58yFbFlnMO.jpg,22.262,525,False,4.5,movie,/u1ZIqqx0SlqjaPj3v9P4zSOaXC1.jpg,False,"Durante un viaje por Texas, cuatro amigos se equivocan de camino y tienen un accidente en medio de un bosque. Los jóvenes buscan ayuda desesperadamente, pero se verán acosados por una familia de psicópatas asesinos.",1995-09-22,"[27, 35]",The Return of the Texas Chainsaw Massacre,en,La matanza de Texas: La nueva generación,/fwxy5gN06SLsgEs2I58yFbFlnMO.jpg,22.262,525,False,4.5,movie
